antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'PassFail=Pass'}),"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",0.9897078855759044,0.45527470864234904,0.45527470864234904,0.4600091757149411,1.0103991435999387,1.0,0.004685739395743849,1.0087676787287874,1.0000000000000004,0.46000917571494104,0.008691476506978539,0.7300045878574706
frozenset({'StudyHours=HighStudy'}),"frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.4635992129559558,0.9665506281216891,0.45527470864234904,0.9820437479595169,1.0160292895033711,1.0,0.007182598163049225,1.862825824680565,0.02941159916670669,0.4670082285359416,0.46318118899786415,0.7265370634567394
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'StudyHours=HighStudy'})",0.9665506281216891,0.463447858332072,0.45527470864234904,0.4710303789539618,1.016361108343836,1.0,0.007328890069833227,1.0143345086482678,0.48125661885048837,0.4670807453416149,0.014131936177383893,0.7266974233110763
"frozenset({'StudyHours=MedStudy', 'PassFail=Pass'})",frozenset({'Grade=GradeMed'}),0.4758589374905403,0.9665506281216891,0.4648100499470259,0.9767811704834607,1.0105845902574733,1.0,0.0048682950182245555,1.44061398159068,0.0199826551760422,0.47546059761572995,0.30585155377477263,0.7288384399238474
"frozenset({'StudyHours=MedStudy', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.4648100499470259,0.9897078855759044,0.4648100499470259,1.0,1.0103991435999389,1.0,0.004783878219524362,10292114.42409561,0.019230769230769048,0.46964367640311977,1.0,0.7348218382015599
frozenset({'PassFail=Pass'}),"frozenset({'StudyHours=MedStudy', 'Grade=GradeMed'})",0.9897078855759044,0.4648100499470259,0.4648100499470259,0.46964367640311977,1.0103991435999389,1.0,0.004783878219524362,1.0091139206452717,0.9999999999999949,0.46964367640311977,0.009031609161598463,0.7348218382015599
frozenset({'Grade=GradeMed'}),"frozenset({'StudyHours=MedStudy', 'PassFail=Pass'})",0.9665506281216891,0.4758589374905403,0.4648100499470259,0.48089570936423426,1.0105845902574733,1.0,0.0048682950182245555,1.0097028110821864,0.31312187726078805,0.47546059761572995,0.009609573135863672,0.7288384399238474
"frozenset({'Tutoring=ActiveTutor', 'PassFail=Pass'})",frozenset({'Grade=GradeMed'}),0.1905554714696534,0.9665506281216891,0.1867716058725594,0.9801429706115964,1.0140627320436606,1.0,0.002590095231541273,1.6845102829597878,0.017132383514217378,0.19248167212603337,0.4063556870172728,0.5866890863079904
"frozenset({'Tutoring=ActiveTutor', 'Grade=GradeMed'})",frozenset({'PassFail=Pass'}),0.1867716058725594,0.9897078855759044,0.1867716058725594,1.0,1.0103991435999389,1.0,0.0019222747388124573,10292114.42409561,0.012655871952354231,0.18871387062241932,1.0,0.5943569353112097
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})",frozenset({'Tutoring=ActiveTutor'}),0.9665506281216891,0.1916149538368397,0.1867716058725594,0.19323520200438457,1.0084557501129296,1.0,0.0015660518840535098,1.0020083265526236,0.2506728660794817,0.19227173574322218,0.002004302498215479,0.5839793703544829
frozenset({'Tutoring=ActiveTutor'}),"frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.1916149538368397,0.9665506281216891,0.1867716058725594,0.9747235387045813,1.0084557501129296,1.0,0.0015660518840535098,1.3233407225810028,0.010372346639873702,0.19227173574322218,0.24433674308221037,0.5839793703544829
frozenset({'PassFail=Pass'}),"frozenset({'Tutoring=ActiveTutor', 'Grade=GradeMed'})",0.9897078855759044,0.1867716058725594,0.1867716058725594,0.18871387062241932,1.0103991435999389,1.0,0.0019222747388124573,1.0023940551639359,0.9999999999999939,0.18871387062241932,0.0023883385822305067,0.5943569353112097
frozenset({'Grade=GradeMed'}),"frozenset({'Tutoring=ActiveTutor', 'PassFail=Pass'})",0.9665506281216891,0.1905554714696534,0.1867716058725594,0.19323520200438457,1.0140627320436606,1.0,0.002590095231541273,1.0033215746870308,0.41458817662459074,0.19248167212603337,0.003310579589186391,0.5866890863079904
"frozenset({'PassFail=Pass', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.9665506281216891,0.579385500227032,0.5621310731042833,0.5815847165674913,1.0037957738666183,1.0,0.002125653935246552,1.0052560588063655,0.11304907199613964,0.5713846153846153,0.005228579475140399,0.7759020761520843
"frozenset({'PassFail=Pass', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.5751475707582867,0.9665506281216891,0.5621310731042833,0.9773684210526316,1.0111921637793198,1.0,0.006221827325197715,1.4779954362930061,0.026052071145315388,0.5738566131025957,0.3234079542748264,0.7794765688100614
"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",frozenset({'PassFail=Pass'}),0.5621310731042833,0.9897078855759044,0.5621310731042833,1.0,1.0103991435999389,1.0,0.005785517325728962,10292114.42409561,0.023505012098167983,0.5679767548554825,1.0,0.7839883774277412
frozenset({'PassFail=Pass'}),"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",0.9897078855759044,0.5621310731042833,0.5621310731042833,0.5679767548554825,1.0103991435999389,1.0,0.005785517325728962,1.013530940298624,1.000000000000004,0.5679767548554825,0.013350300494356303,0.7839883774277412
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'Tutoring=FewTutor'})",0.9665506281216891,0.5751475707582867,0.5621310731042833,0.5815847165674913,1.0111921637793198,1.0,0.006221827325197715,1.0153845833283437,0.3308966683479652,0.5738566131025957,0.015151486413044162,0.7794765688100614
frozenset({'Tutoring=FewTutor'}),"frozenset({'PassFail=Pass', 'Grade=GradeMed'})",0.579385500227032,0.9665506281216891,0.5621310731042833,0.9702194357366771,1.0037957738666186,1.0,0.002125653935246552,1.1231946600928502,0.008990228467487173,0.5713846153846153,0.10968240684265036,0.7759020761520843
"frozenset({'PassFail=Pass', 'Tutoring=NoTutor'})",frozenset({'Grade=GradeMed'}),0.22400484334796428,0.9665506281216891,0.21764794914484636,0.9716216216216216,1.0052464851321725,1.0,0.0011359271045709163,1.1786921103675165,0.006725690412072929,0.22370877411325452,0.1516020545432295,0.5984008515248728
"frozenset({'Grade=GradeMed', 'Tutoring=NoTutor'})",frozenset({'PassFail=Pass'}),0.21764794914484636,0.9897078855759044,0.21764794914484636,1.0,1.0103991435999389,1.0,0.0022400575967685132,10292114.42409561,0.01315534919713679,0.21991130142223583,1.0,0.6099556507111179
frozenset({'PassFail=Pass'}),"frozenset({'Grade=GradeMed', 'Tutoring=NoTutor'})",0.9897078855759044,0.21764794914484636,0.21764794914484636,0.2199113014222358,1.0103991435999389,1.0,0.0022400575967685132,1.0029014024669431,1.0000000000000053,0.21991130142223583,0.0028930099626063143,0.6099556507111179
frozenset({'Grade=GradeMed'}),"frozenset({'PassFail=Pass', 'Tutoring=NoTutor'})",0.9665506281216891,0.22400484334796428,0.21764794914484636,0.225180081428124,1.0052464851321725,1.0,0.0011359271045709163,1.0015167873856536,0.156029930962434,0.22370877411325452,0.0015144915146509399,0.5984008515248728
"frozenset({'Sleep=GoodSleep', 'PrevScore=HighPrev'})",frozenset({'Grade=GradeMed'}),0.18056606629332525,0.9665506281216891,0.17632813682457998,0.9765297569153395,1.0103244760318897,1.0,0.0018018920313039033,1.4251821053779519,0.012470768045331536,0.18163392578734017,0.29833531194410867,0.5794800366161414
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=GoodSleep', 'PrevScore=HighPrev'})",0.9665506281216891,0.18056606629332525,0.17632813682457998,0.18243031631694331,1.01032447603189,1.0,0.0018018920313039033,1.0022802325704392,0.3055056027032803,0.18163392578734017,0.0022750461592250734,0.5794800366161414
"frozenset({'PrevScore=HighPrev', 'Sleep=NormalSleep'})",frozenset({'Grade=GradeMed'}),0.2329347661571061,0.9665506281216891,0.22703193582563946,0.9746588693957114,1.0083888427963459,1.0,0.0018886912851097948,1.3199636228024696,0.010845303867403285,0.2334630350194552,0.24240339410617867,0.6047738443439565
"frozenset({'PrevScore=HighPrev', 'Grade=GradeMed'})",frozenset({'Sleep=NormalSleep'}),0.4770697744816104,0.47177236264567884,0.22703193582563946,0.4758883248730964,1.0087244666142277,1.0,0.0019636011716089308,1.0078532141428975,0.016539507959478842,0.3145313482910463,0.007792023620787338,0.47856013933741437
"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",frozenset({'PrevScore=HighPrev'}),0.4557287725140003,0.4896322082639625,0.22703193582563946,0.4981733643307871,1.0174440241525535,1.0,0.0038924505701845025,1.0170201309430584,0.0315007415647015,0.316055625790139,0.016735296006379144,0.4809259402797676
frozenset({'PrevScore=HighPrev'}),"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",0.4896322082639625,0.4557287725140003,0.22703193582563946,0.46367851622874806,1.0174440241525535,1.0,0.0038924505701845025,1.0148227190975547,0.03359331751680505,0.316055625790139,0.01460621710882606,0.4809259402797676
frozenset({'Sleep=NormalSleep'}),"frozenset({'PrevScore=HighPrev', 'Grade=GradeMed'})",0.47177236264567884,0.4770697744816104,0.22703193582563946,0.4812319538017324,1.0087244666142277,1.0,0.0019636011716089308,1.0080231971544913,0.016373638968481204,0.3145313482910463,0.007959339730259297,0.47856013933741437
frozenset({'Grade=GradeMed'}),"frozenset({'PrevScore=HighPrev', 'Sleep=NormalSleep'})",0.9665506281216891,0.2329347661571061,0.22703193582563946,0.23488881929220168,1.008388842796346,1.0,0.0018886912851097948,1.0025539453373744,0.24870588235294058,0.2334630350194552,0.002547440620279504,0.6047738443439565
"frozenset({'PrevScore=HighPrev', 'StudyHours=HighStudy'})",frozenset({'Grade=GradeMed'}),0.2296049644316634,0.9665506281216891,0.22521568033903436,0.9808833223467369,1.0148287050962874,1.0,0.0032908577477520073,1.7497480856906753,0.018966928618205547,0.23195635229929853,0.42848918889090853,0.6069465155423005
"frozenset({'PrevScore=HighPrev', 'Grade=GradeMed'})",frozenset({'StudyHours=HighStudy'}),0.4770697744816104,0.4635992129559558,0.22521568033903436,0.47208121827411165,1.0182959873121304,1.0,0.00404650836428444,1.0160668735337646,0.03435880677839502,0.3147873915802835,0.01581281296192317,0.47893972764831927
"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",frozenset({'PrevScore=HighPrev'}),0.45527470864234904,0.4896322082639625,0.22521568033903436,0.49468085106382975,1.0103110921108882,1.0,0.00229851937974887,1.0099909963841762,0.018735789810192045,0.31293375394321765,0.009892165770677074,0.47732496958137394
frozenset({'PrevScore=HighPrev'}),"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",0.4896322082639625,0.45527470864234904,0.22521568033903436,0.45996908809891807,1.0103110921108882,1.0,0.00229851937974887,1.0086927958093186,0.019997066289110667,0.31293375394321765,0.008617884153807053,0.47732496958137394
frozenset({'StudyHours=HighStudy'}),"frozenset({'PrevScore=HighPrev', 'Grade=GradeMed'})",0.4635992129559558,0.4770697744816104,0.22521568033903436,0.48579823702252695,1.0182959873121304,1.0,0.00404650836428444,1.016974779458942,0.0334959586397728,0.3147873915802835,0.016691447759141963,0.47893972764831927
frozenset({'Grade=GradeMed'}),"frozenset({'PrevScore=HighPrev', 'StudyHours=HighStudy'})",0.9665506281216891,0.2296049644316634,0.22521568033903436,0.23300970873786409,1.0148287050962874,1.0,0.0032908577477520073,1.0044390956972336,0.43684012066364825,0.23195635229929853,0.004419478512979954,0.6069465155423005
"frozenset({'StudyHours=MedStudy', 'PrevScore=HighPrev'})",frozenset({'Grade=GradeMed'}),0.23126986529438473,0.9665506281216891,0.22703193582563946,0.9816753926701571,1.0156481865599323,1.0,0.003497902259733482,1.8253799086028106,0.02004226553783561,0.23386342376052383,0.45216886593542144,0.6082821059811794
frozenset({'Grade=GradeMed'}),"frozenset({'StudyHours=MedStudy', 'PrevScore=HighPrev'})",0.9665506281216891,0.23126986529438473,0.22703193582563946,0.23488881929220168,1.0156481865599323,1.0,0.003497902259733482,1.0047299700806085,0.46060935143288273,0.23386342376052383,0.0047077040881229725,0.6082821059811794
"frozenset({'PrevScore=HighPrev', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.2815196004237929,0.9665506281216891,0.2744059331012562,0.9747311827956989,1.0084636587427471,1.0,0.0023029864830722002,1.3237410474787208,0.0116810791522638,0.28182807399347115,0.24456527027684505,0.6293167345234367
frozenset({'Grade=GradeMed'}),"frozenset({'PrevScore=HighPrev', 'Tutoring=FewTutor'})",0.9665506281216891,0.2815196004237929,0.2744059331012562,0.2839022862511744,1.0084636587427471,1.0,0.0023029864830722002,1.0033273180158342,0.2509053517456844,0.28182807399347115,0.003316285077208662,0.6293167345234367
"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",frozenset({'Sleep=GoodSleep'}),0.48055093083093686,0.3762675949750265,0.18480399576207054,0.3845669291338583,1.0220569995122293,1.0,0.003988252755303623,1.0134853545222493,0.041545916545916745,0.275,0.013305921084057726,0.43785868580586723
"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",frozenset({'PrevScore=MedPrev'}),0.36431057968820946,0.5009838050552444,0.18480399576207054,0.5072704611549648,1.0125486214050914,1.0,0.002290295327989522,1.0127588354083612,0.019495534495534667,0.27157473309608543,0.012598100349060453,0.4380763181907754
frozenset({'PrevScore=MedPrev'}),"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",0.5009838050552444,0.36431057968820946,0.18480399576207054,0.3688821752265861,1.0125486214050912,1.0,0.002290295327989522,1.007243646672116,0.024835075790490022,0.27157473309608543,0.007191555171917761,0.4380763181907754
frozenset({'Sleep=GoodSleep'}),"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",0.3762675949750265,0.48055093083093686,0.18480399576207054,0.49115044247787615,1.0220569995122293,1.0,0.003988252755303623,1.0208303426217447,0.03459975384265622,0.275,0.020405295294675947,0.43785868580586723
"frozenset({'PrevScore=MedPrev', 'StudyHours=HighStudy'})",frozenset({'Grade=GradeMed'}),0.23051309217496593,0.9665506281216891,0.22672922657787195,0.9835850295469468,1.0176239101498086,1.0,0.0039266525458858115,2.0377356106878457,0.022506798994515707,0.23366089533614104,0.5092592317496725,0.6090803318733795
"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",frozenset({'StudyHours=HighStudy'}),0.48055093083093686,0.4635992129559558,0.22672922657787195,0.47181102362204724,1.0177131678324733,1.0,0.003946193259397657,1.0155471053312333,0.03350640792229576,0.31603375527426164,0.015309095110289557,0.48043701687142193
frozenset({'StudyHours=HighStudy'}),"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",0.4635992129559558,0.48055093083093686,0.22672922657787195,0.4890630101207966,1.0177131678324736,1.0,0.003946193259397657,1.0166597416938097,0.03244751466967243,0.31603375527426164,0.01638674471681334,0.48043701687142193
frozenset({'Grade=GradeMed'}),"frozenset({'PrevScore=MedPrev', 'StudyHours=HighStudy'})",0.9665506281216891,0.23051309217496593,0.22672922657787195,0.2345756341998121,1.0176239101498086,1.0,0.0039266525458858115,1.0053075668884561,0.5177582175932935,0.23366089533614104,0.005279546647946214,0.6090803318733795
"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",frozenset({'StudyHours=MedStudy'}),0.48055093083093686,0.48115634932647194,0.2324807022854548,0.4837795275590551,1.0054518208816223,1.0,0.0012605707414032885,1.0050815056115423,0.010438481874028604,0.31880448318804483,0.0050558163893457,0.48347516799468954
frozenset({'StudyHours=MedStudy'}),"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",0.48115634932647194,0.48055093083093686,0.2324807022854548,0.48317080843032395,1.005451820881622,1.0,0.0012605707414032885,1.0050691343233944,0.010450662132924787,0.31880448318804483,0.0050435697258597,0.48347516799468954
"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.48055093083093686,0.579385500227032,0.28257908279097926,0.5880314960629921,1.0149226997095582,1.0,0.00415484134693106,1.0209870286984248,0.028305541093436012,0.36351246105919005,0.02055562953875089,0.5378767720649339
"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",frozenset({'PrevScore=MedPrev'}),0.5621310731042833,0.5009838050552444,0.28257908279097926,0.5026925148088315,1.0034107085625226,1.0,0.0009605188474076098,1.0034359200314353,0.007762859985066269,0.3620321892573201,0.003424156912935906,0.5333704265887058
frozenset({'PrevScore=MedPrev'}),"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",0.5009838050552444,0.5621310731042833,0.28257908279097926,0.56404833836858,1.0034107085625223,1.0,0.0009605188474076098,1.0043978826751663,0.006811632980526757,0.3620321892573201,0.0043786282755645615,0.5333704265887058
frozenset({'Tutoring=FewTutor'}),"frozenset({'PrevScore=MedPrev', 'Grade=GradeMed'})",0.579385500227032,0.48055093083093686,0.28257908279097926,0.48772204806687564,1.0149226997095582,1.0,0.00415484134693106,1.0139984869442058,0.03495668119203757,0.36351246105919005,0.01380523647373178,0.5378767720649339
"frozenset({'Sleep=GoodSleep', 'StudyHours=HighStudy'})",frozenset({'Grade=GradeMed'}),0.1743605267140911,0.9665506281216891,0.17133343423641592,0.982638888888889,1.0166450264467413,1.0,0.0028051576212826113,1.9266837092137317,0.019830090719766366,0.17670933499843897,0.4809734791352456,0.5799508255907019
"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",frozenset({'StudyHours=HighStudy'}),0.36431057968820946,0.4635992129559558,0.17133343423641592,0.47029497299543,1.0144429926806418,1.0,0.0024393362214339964,1.0126405427275205,0.02239672724213365,0.26094974642692487,0.012482755807225175,0.4199336438597783
"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",frozenset({'Sleep=GoodSleep'}),0.45527470864234904,0.3762675949750265,0.17133343423641592,0.37632978723404253,1.0001652873110696,1.0,2.83145626033543e-05,1.000099718180608,0.0003033822704972599,0.25951398441082074,9.970984113540998e-05,0.41583987350439056
frozenset({'Sleep=GoodSleep'}),"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",0.3762675949750265,0.45527470864234904,0.17133343423641592,0.4553499597747385,1.0001652873110696,1.0,2.83145626033543e-05,1.0001381623550791,0.00026495335877690815,0.25951398441082074,0.00013814510466722378,0.41583987350439056
frozenset({'StudyHours=HighStudy'}),"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",0.4635992129559558,0.36431057968820946,0.17133343423641592,0.36957231472412666,1.0144429926806418,1.0,0.0024393362214339964,1.008346292763568,0.02654239684451505,0.26094974642692487,0.00827721032912023,0.4199336438597783
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=GoodSleep', 'StudyHours=HighStudy'})",0.9665506281216891,0.1743605267140911,0.17133343423641592,0.17726276229251486,1.016645026446741,1.0,0.0028051576212826113,1.0035275352103707,0.48947124378427853,0.17670933499843897,0.003515136657496931,0.5799508255907019
"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.36431057968820946,0.579385500227032,0.2134100196761011,0.5857914416285833,1.0110564406583202,1.0,0.002333752225447877,1.0154654949942916,0.017202634245187427,0.29222797927461136,0.015229958560651288,0.47706499981115685
"frozenset({'Sleep=GoodSleep', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.22067504162252158,0.9665506281216891,0.2134100196761011,0.9670781893004115,1.0005458184634854,1.0,0.00011641958507296879,1.0160246399419421,0.0006999913224214758,0.21914827479017715,0.015771930804608137,0.5939368397175405
"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",frozenset({'Sleep=GoodSleep'}),0.5621310731042833,0.3762675949750265,0.2134100196761011,0.3796445880452342,1.0089749771580299,1.0,0.0018983127384216147,1.0054436408543983,0.020314625912878453,0.29436325678496866,0.005414169671162928,0.47341038734522367
frozenset({'Sleep=GoodSleep'}),"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",0.3762675949750265,0.5621310731042833,0.2134100196761011,0.5671761866452132,1.00897497715803,1.0,0.0018983127384216147,1.01165627299979,0.014261153304042068,0.29436325678496866,0.011521972058390425,0.47341038734522367
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=GoodSleep', 'Tutoring=FewTutor'})",0.9665506281216891,0.22067504162252158,0.2134100196761011,0.2207954901346696,1.0005458184634854,1.0,0.00011641958507296879,1.0001545775344836,0.01630884759795556,0.21914827479017715,0.00015455492712408746,0.5939368397175405
frozenset({'Tutoring=FewTutor'}),"frozenset({'Sleep=GoodSleep', 'Grade=GradeMed'})",0.579385500227032,0.36431057968820946,0.2134100196761011,0.3683385579937304,1.0110564406583202,1.0,0.002333752225447877,1.0063767978085707,0.025998943443608206,0.29222797927461136,0.0063363934915659,0.47706499981115685
"frozenset({'Sleep=NormalSleep', 'StudyHours=HighStudy'})",frozenset({'Grade=GradeMed'}),0.2187074315120327,0.9665506281216891,0.21446950204328744,0.9806228373702423,1.0145592055285297,1.0,0.0030776967404509137,1.7262264239200757,0.018367353634958436,0.2209229809791082,0.4207017488922648,0.6012572376641377
"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",frozenset({'StudyHours=HighStudy'}),0.4557287725140003,0.4635992129559558,0.21446950204328744,0.4706077715044836,1.0151177101959266,1.0,0.003194001784413092,1.0132388749929453,0.027362402983633793,0.304273137212798,0.013065899077348484,0.46661305976464795
frozenset({'StudyHours=HighStudy'}),"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",0.4635992129559558,0.4557287725140003,0.21446950204328744,0.46261834802481233,1.0151177101959266,1.0,0.003194001784413092,1.0128206358975382,0.027763882937118265,0.304273137212798,0.01265834966627785,0.46661305976464795
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=NormalSleep', 'StudyHours=HighStudy'})",0.9665506281216891,0.2187074315120327,0.21446950204328744,0.2218916379580332,1.0145592055285297,1.0,0.0030776967404509137,1.0040922390726557,0.42901483920206085,0.2209229809791082,0.004075562183015375,0.6012572376641377
"frozenset({'StudyHours=MedStudy', 'Sleep=NormalSleep'})",frozenset({'Grade=GradeMed'}),0.22582109883456938,0.9665506281216891,0.2187074315120327,0.9684986595174264,1.0020154468261253,1.0,0.0004399065903496202,1.0618396012377738,0.002598098407898702,0.224623037463081,0.05823820557301492,0.597387444384457
frozenset({'Grade=GradeMed'}),"frozenset({'StudyHours=MedStudy', 'Sleep=NormalSleep'})",0.9665506281216891,0.22582109883456938,0.2187074315120327,0.22627622925148763,1.0020154468261253,1.0,0.0004399065903496202,1.0005882324332491,0.06013245862625278,0.224623037463081,0.0005878879109636098,0.597387444384457
"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.4557287725140003,0.579385500227032,0.26456788254881186,0.5805380272334772,1.0019892230751264,1.0,0.0005252397179365542,1.002747629293059,0.0036475819815049737,0.3433510115890787,0.002740102890098639,0.5185866729688807
"frozenset({'Sleep=NormalSleep', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.2722869683668836,0.9665506281216891,0.26456788254881186,0.971650917176209,1.005276794516632,1.0,0.0013887422444500142,1.1799101546357427,0.007213140189691448,0.27155507223862047,0.15247787232222978,0.6226873439623607
frozenset({'Grade=GradeMed'}),"frozenset({'Sleep=NormalSleep', 'Tutoring=FewTutor'})",0.9665506281216891,0.2722869683668836,0.26456788254881186,0.27372377074851234,1.005276794516632,1.0,0.0013887422444500142,1.0019783125507649,0.15692659743002937,0.27155507223862047,0.001974407931659964,0.6226873439623607
frozenset({'Tutoring=FewTutor'}),"frozenset({'Sleep=NormalSleep', 'Grade=GradeMed'})",0.579385500227032,0.4557287725140003,0.26456788254881186,0.4566353187042842,1.0019892230751264,1.0,0.0005252397179365542,1.0016683918182792,0.004719936957715685,0.3433510115890787,0.0016656147606245212,0.5185866729688807
"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.45527470864234904,0.579385500227032,0.266384138035417,0.5851063829787234,1.0098740523355343,1.0,0.0026045732279533773,1.0137887918810986,0.017949430397332617,0.3467297084318361,0.013601249492776373,0.5224382489606261
"frozenset({'StudyHours=HighStudy', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.27137884062358103,0.9665506281216891,0.266384138035417,0.98159509202454,1.0155651069536697,1.0,0.0040827491717589925,1.8174157733086445,0.021035002077274812,0.2741860102819754,0.44976820364767256,0.628598986663695
"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",frozenset({'StudyHours=HighStudy'}),0.5621310731042833,0.4635992129559558,0.266384138035417,0.473882606354335,1.0221816455054167,1.0,0.005780614966184372,1.0195458133546504,0.04955888822549728,0.35080725533187174,0.019171100503129607,0.5242413358248985
frozenset({'StudyHours=HighStudy'}),"frozenset({'Grade=GradeMed', 'Tutoring=FewTutor'})",0.4635992129559558,0.5621310731042833,0.266384138035417,0.574600065295462,1.0221816455054167,1.0,0.005780614966184372,1.029311220206293,0.040455379129899445,0.35080725533187174,0.02847654041034139,0.5242413358248985
frozenset({'Grade=GradeMed'}),"frozenset({'StudyHours=HighStudy', 'Tutoring=FewTutor'})",0.9665506281216891,0.27137884062358103,0.266384138035417,0.27560288130285,1.0155651069536697,1.0,0.0040827491717589925,1.0058311105392506,0.45820135746606777,0.2741860102819754,0.0057973071807083535,0.628598986663695
frozenset({'Tutoring=FewTutor'}),"frozenset({'StudyHours=HighStudy', 'Grade=GradeMed'})",0.579385500227032,0.45527470864234904,0.266384138035417,0.45977011494252873,1.0098740523355343,1.0,0.0026045732279533773,1.0083212821359935,0.023245771860381466,0.3467297084318361,0.008252611676934491,0.5224382489606261
"frozenset({'StudyHours=MedStudy', 'Grade=GradeMed'})",frozenset({'Tutoring=FewTutor'}),0.4648100499470259,0.579385500227032,0.26956258513697595,0.5799413871703029,1.0009594422764343,1.0,0.00025838183786663915,1.001323353277303,0.0017909951956422453,0.34798749511527943,0.0013216067053583701,0.5225986977648798
"frozenset({'StudyHours=MedStudy', 'Tutoring=FewTutor'})",frozenset({'Grade=GradeMed'}),0.2778870894505827,0.9665506281216891,0.26956258513697595,0.9700435729847495,1.0036138250407516,1.0,0.0009706442816072025,1.116600813063633,0.004986494885167987,0.2765098587175905,0.10442482674316769,0.6244674488788452
frozenset({'Grade=GradeMed'}),"frozenset({'StudyHours=MedStudy', 'Tutoring=FewTutor'})",0.9665506281216891,0.2778870894505827,0.26956258513697595,0.2788913247729408,1.0036138250407516,1.0,0.0009706442816072025,1.0013926254883139,0.10764962487392067,0.2765098587175905,0.0013906901644980083,0.6244674488788452
frozenset({'Tutoring=FewTutor'}),"frozenset({'StudyHours=MedStudy', 'Grade=GradeMed'})",0.579385500227032,0.4648100499470259,0.26956258513697595,0.46525600835945663,1.0009594422764343,1.0,0.00025838183786663915,1.000833964324178,0.002278862544725073,0.34798749511527943,0.0008332712757154408,0.5225986977648798
"frozenset({'Sleep=GoodSleep', 'PrevScore=HighPrev'})",frozenset({'PassFail=Pass'}),0.18056606629332525,0.9897078855759044,0.17980929317390645,0.9958088851634534,1.006164444758363,1.0,0.0011016334959809415,2.455697915659673,0.007476718919275218,0.1815403422982885,0.5927838863961298,0.5887440204988394
frozenset({'PassFail=Pass'}),"frozenset({'Sleep=GoodSleep', 'PrevScore=HighPrev'})",0.9897078855759044,0.18056606629332525,0.17980929317390645,0.1816791558342254,1.006164444758363,1.0,0.0011016334959809415,1.001360210420492,0.5952787680728853,0.1815403422982885,0.0013583639816636935,0.5887440204988394
